country	year	january	february	march	april	may	june	july	august	september	october	november	december
Slovaquie	1983	-0.7	2.6	8.3	8.7	15.8	17.4	20.5	28.1	15.8	6.5	9.7	-2.3
Slovaquie	1984	-3.9	-1.4	6.3	9.0	14.3	17.6	23.3	22.6	12.9	5.7	9.4	2.9
Slovaquie	1985	0.3	-2.1	6.7	8.6	12.3	22.6	29.4	26.4	16.6	12.1	4.3	4.4
Slovaquie	1986	4.8	4.5	6.7	11.5	11.0	23.4	25.0	24.3	14.8	11.2	8.7	-2.7
Slovaquie	1987	2.6	4.3	4.7	8.6	13.7	23.2	21.9	22.5	15.8	5.2	9.9	-3.5
Slovaquie	1988	-2.3	5.6	4.9	7.7	11.7	19.4	24.1	27.8	12.5	10.9	4.0	-2.2
Slovaquie	1989	-3.7	0.0	3.9	11.9	13.6	23.9	29.0	27.7	19.7	8.8	0.8	-2.1
Slovaquie	1990	-3.1	-0.0	6.7	13.9	19.8	18.2	25.7	23.1	15.1	14.1	10.0	4.7
Slovaquie	1991	0.9	-1.5	9.1	10.7	11.4	21.8	18.1	20.4	10.0	12.7	8.8	-0.3
Slovaquie	1992	2.1	5.5	11.9	13.6	14.6	21.4	19.5	24.6	17.0	13.4	5.8	0.1
Slovaquie	1993	-2.8	2.9	7.0	5.1	16.0	24.0	22.2	18.2	14.6	9.2	6.7	-1.2
Slovaquie	1994	-2.0	4.9	9.0	10.5	15.1	23.9	23.2	19.3	10.1	10.3	1.3	2.6
Slovaquie	1995	0.1	-2.9	3.1	10.6	10.0	17.1	29.8	25.8	17.1	8.9	8.7	3.5
Slovaquie	1996	-2.4	-1.7	7.2	8.7	11.0	15.3	28.8	18.1	18.9	11.6	2.4	1.7
Slovaquie	1997	-1.7	1.6	10.1	9.3	17.5	23.8	22.7	27.2	14.2	11.8	0.4	1.9
Slovaquie	1998	-4.7	4.3	10.6	7.4	17.6	16.8	28.3	27.3	14.0	9.1	6.7	2.9
Slovaquie	1999	3.7	3.0	11.9	13.3	11.4	24.0	21.9	27.3	18.5	12.4	7.1	-0.9
Slovaquie	2000	2.9	5.8	7.5	6.6	16.8	20.8	28.6	20.2	14.7	7.0	3.7	3.0
Slovaquie	2001	2.0	-0.2	5.3	8.5	18.8	19.0	23.1	23.7	15.3	10.5	9.1	-3.7
Slovaquie	2002	4.0	-3.0	6.8	6.9	18.9	22.6	23.1	28.9	19.3	9.3	1.6	0.4
Slovaquie	2003	0.5	3.1	2.5	13.8	15.0	24.4	29.7	22.8	17.1	10.1	6.4	-4.7
Slovaquie	2004	-3.8	2.4	7.1	10.4	10.2	22.1	29.6	22.5	15.1	10.8	3.1	0.2
Slovaquie	2005	-0.1	-0.7	4.5	13.2	16.7	22.1	22.9	21.2	12.5	7.2	1.0	-1.5
Slovaquie	2006	-1.3	-0.4	6.0	14.8	12.1	22.5	22.7	24.6	11.9	6.4	6.7	-0.2
Slovaquie	2007	-0.1	5.0	3.4	9.3	16.8	23.6	27.5	28.4	16.6	7.9	3.4	-2.1
Slovaquie	2008	-1.4	5.7	6.8	13.4	19.8	21.5	25.8	20.4	14.1	14.4	4.3	4.7
Slovaquie	2009	4.9	-2.9	8.3	14.6	10.8	17.2	26.8	21.2	15.2	13.3	1.7	-1.0
Slovaquie	2010	1.1	6.2	4.3	11.8	11.1	15.7	20.5	25.6	18.6	9.3	8.9	4.0
Slovaquie	2011	-2.4	6.0	8.0	7.5	18.0	22.3	27.5	28.1	18.5	11.0	3.5	4.5
Slovaquie	2012	2.3	-2.3	4.9	13.1	10.9	23.2	29.7	20.7	13.1	10.8	3.9	-4.8
Slovaquie	2013	2.5	3.3	8.8	7.5	15.3	17.5	27.1	23.3	17.9	13.1	9.9	1.5
Slovaquie	2014	-3.3	0.4	11.6	6.2	14.7	24.5	21.0	22.7	16.3	9.2	2.2	-2.8
Slovaquie	2015	0.2	2.7	5.6	11.3	19.7	18.6	29.3	24.0	16.7	5.6	0.1	1.9
Slovaquie	2016	-2.8	-2.4	2.4	12.3	13.7	15.7	18.4	27.3	15.2	13.5	2.8	-3.1
Slovaquie	2017	-1.5	-2.1	8.0	5.3	19.9	22.6	19.9	28.8	14.0	8.0	3.5	-1.7
Slovaquie	2018	4.3	-0.7	6.5	10.2	15.6	17.3	26.7	18.3	13.6	6.9	5.2	-1.5
Slovaquie	2019	3.5	-1.8	6.1	11.1	18.9	17.4	28.0	21.8	12.0	10.0	0.6	-2.3
Slovaquie	2020	1.1	3.4	6.8	5.6	10.8	18.8	23.6	19.5	13.1	14.7	4.2	1.9
Hongrie	1950	4.8	6.3	2.4	11.4	19.4	23.7	18.3	29.6	14.8	12.6	9.0	-0.6
Hongrie	1951	3.8	5.1	4.6	6.9	17.1	18.8	28.7	19.7	13.4	10.0	5.7	1.0
Hongrie	1952	4.1	1.8	11.4	8.9	17.7	17.4	29.5	24.9	14.4	9.5	8.9	2.6
Hongrie	1953	-1.4	5.0	5.4	12.5	18.8	15.9	28.4	28.0	18.0	12.7	6.9	-3.7
Hongrie	1954	2.4	4.2	4.4	14.4	15.2	23.1	26.3	18.3	11.7	6.3	4.9	3.2
Hongrie	1955	1.6	-0.9	7.4	7.7	18.2	16.6	27.6	24.0	10.7	5.5	4.7	2.9
Hongrie	1956	-3.6	5.3	6.0	14.4	17.7	21.2	18.6	22.0	14.5	9.8	10.0	2.1
Hongrie	1957	2.6	2.3	9.7	14.8	19.4	23.0	23.3	23.2	19.1	12.0	0.9	-3.1
Hongrie	1958	3.1	-0.2	5.3	12.4	16.4	19.2	24.5	28.9	18.1	5.2	7.6	-1.6
Hongrie	1959	-1.2	3.3	10.0	10.8	15.4	22.0	22.9	20.1	10.2	14.5	6.5	-1.2
Hongrie	1960	-2.1	0.6	8.7	10.4	18.4	24.8	23.5	28.8	15.9	8.9	7.0	-1.8
Hongrie	1961	1.0	5.6	10.2	6.1	16.7	19.7	29.1	21.7	16.7	13.6	3.1	-1.4
Hongrie	1962	-3.8	-0.2	7.2	10.4	11.5	16.4	28.3	18.6	19.7	5.5	9.6	-1.4
Hongrie	1963	-1.2	-2.8	4.8	14.0	15.9	18.0	29.9	27.6	13.4	7.4	9.2	4.0
Hongrie	1964	-0.9	-0.7	2.9	9.5	12.2	23.9	21.0	20.7	14.9	12.7	0.5	-5.0
Hongrie	1965	0.6	1.1	5.2	8.8	19.6	16.8	28.4	26.4	11.7	11.4	2.9	4.7
Hongrie	1966	-4.2	-2.5	9.8	7.6	13.2	17.3	20.9	19.1	16.8	11.3	7.6	0.5
Hongrie	1967	3.3	0.1	6.9	10.3	14.1	19.6	25.4	25.7	17.5	5.7	7.3	4.4
Hongrie	1968	-3.3	6.8	5.7	6.7	15.1	22.2	22.9	19.3	15.0	11.1	8.1	-2.3
Hongrie	1969	-4.3	1.0	5.5	6.4	12.6	15.4	20.6	26.6	16.4	12.7	9.3	0.5
Hongrie	1970	1.3	-1.6	2.0	7.1	18.6	16.7	29.8	26.3	17.3	10.9	3.7	3.2
Hongrie	1971	-0.6	3.7	2.3	13.0	17.6	24.0	26.6	29.2	19.8	8.9	4.4	-0.2
Hongrie	1972	4.2	5.0	11.9	9.0	18.1	17.6	23.1	25.8	14.9	13.7	2.0	-2.4
Hongrie	1973	0.7	1.1	10.7	11.6	18.0	20.8	20.9	22.2	16.7	7.8	9.2	2.4
Hongrie	1974	-4.2	4.4	7.6	5.5	13.5	20.7	22.5	18.4	16.5	8.7	9.0	-0.3
Hongrie	1975	1.3	0.5	6.6	13.1	19.9	23.7	18.6	18.9	10.1	7.6	1.3	-3.3
Hongrie	1976	-2.8	1.6	5.3	5.7	12.6	24.6	23.9	29.6	17.4	11.5	1.5	1.7
Hongrie	1977	4.3	1.0	7.7	11.8	10.7	22.7	20.0	22.1	13.2	9.3	2.8	2.0
Hongrie	1978	-5.0	1.3	4.1	6.8	18.1	18.9	26.2	27.2	12.6	13.4	2.4	-0.2
Hongrie	1979	0.0	-2.3	2.8	12.0	13.7	22.7	26.4	29.7	10.4	9.0	2.5	4.0
Hongrie	1980	-2.1	-1.1	3.3	5.8	16.6	20.0	25.3	27.1	14.4	13.9	5.7	-2.8
Hongrie	1981	2.6	-1.6	10.2	6.5	16.3	15.3	27.0	19.6	10.0	10.5	1.8	0.4
Hongrie	1982	-3.3	4.4	4.6	10.6	16.5	16.4	25.8	18.5	11.1	8.5	4.6	2.2
Hongrie	1983	-3.1	-2.7	2.4	8.1	18.7	21.2	25.5	21.9	12.3	11.5	1.8	-0.2
Hongrie	1984	-4.4	-2.7	2.4	13.4	14.2	16.3	28.7	26.2	17.0	9.2	8.0	-0.2
Hongrie	1985	2.1	-2.0	7.7	5.8	18.3	20.4	27.1	19.9	10.3	6.2	9.5	-2.0
Hongrie	1986	3.8	2.2	4.0	12.0	10.2	22.9	26.8	29.9	17.4	5.2	3.4	2.8
Hongrie	1987	2.2	-0.7	2.5	8.8	17.5	21.3	28.6	20.0	16.6	11.9	5.3	-0.9
Hongrie	1988	-0.1	4.4	8.1	12.3	15.2	20.9	19.0	27.9	10.5	7.6	7.1	2.2
Hongrie	1989	1.9	-0.7	5.8	14.6	17.5	15.9	28.0	21.8	15.8	14.9	7.6	-4.0
Hongrie	1990	-4.8	-0.7	10.7	12.6	19.1	17.0	28.6	21.5	13.0	13.3	5.2	1.8
Hongrie	1991	2.3	6.6	7.3	12.1	18.7	18.2	21.5	24.3	13.2	12.7	6.7	-4.7
Hongrie	1992	-1.0	-1.0	4.8	9.1	12.6	20.9	19.6	25.4	10.6	11.9	6.7	-4.8
Hongrie	1993	-0.0	6.1	7.9	8.9	11.2	24.1	19.3	29.4	13.7	6.2	0.4	-4.4
Hongrie	1994	-2.1	-0.2	6.6	9.2	10.7	15.4	24.2	22.2	11.2	13.3	5.4	-1.0
Hongrie	1995	-3.1	-0.5	2.7	9.4	12.6	19.7	25.8	28.5	12.1	14.7	1.3	-1.7
Hongrie	1996	1.3	4.5	4.8	9.5	13.6	19.3	22.5	20.2	18.9	9.9	6.8	3.3
Hongrie	1997	2.3	1.7	5.8	8.4	18.7	15.9	23.8	18.2	12.4	11.6	5.1	3.6
Hongrie	1998	-2.8	-0.6	6.0	13.1	19.0	16.9	28.1	29.9	16.4	10.3	4.6	-1.9
Hongrie	1999	0.5	-2.3	3.1	11.6	12.7	15.6	22.7	21.8	16.9	14.3	3.2	2.0
Hongrie	2000	3.4	-1.2	11.5	12.3	11.5	22.0	22.1	23.0	19.3	12.3	8.5	-1.2
Hongrie	2001	0.8	-0.9	10.9	5.7	14.9	18.3	27.1	26.7	16.7	13.3	9.3	-0.6
Hongrie	2002	0.7	3.3	11.1	8.9	17.5	19.4	21.2	19.6	12.2	14.3	8.2	-3.8
Hongrie	2003	-3.8	-2.3	6.7	9.4	18.8	18.8	26.4	25.5	10.7	7.0	8.4	1.6
Hongrie	2004	2.6	3.8	12.0	12.0	17.4	19.7	22.1	21.0	12.4	10.9	4.6	3.7
Hongrie	2005	-2.3	-1.6	11.4	14.8	16.7	23.6	26.5	24.9	14.1	11.3	3.8	3.8
Hongrie	2006	0.6	5.9	9.9	9.9	17.5	20.4	23.5	18.4	19.5	6.2	8.6	-0.0
Hongrie	2007	2.6	4.8	6.2	7.1	12.7	17.3	21.9	23.5	11.0	6.3	3.9	-2.6
Hongrie	2008	-4.3	3.1	7.7	12.7	11.4	18.0	18.5	22.4	16.4	8.5	4.8	4.9
Hongrie	2009	-0.6	-2.0	5.6	6.0	17.2	20.0	27.0	29.6	16.5	11.0	3.8	-1.1
Hongrie	2010	-0.2	2.5	7.3	11.0	10.6	24.1	25.8	21.3	11.4	6.8	2.5	0.8
Hongrie	2011	-0.9	5.2	6.0	5.3	11.0	21.2	26.7	29.2	17.4	5.2	7.4	2.6
Hongrie	2012	-2.7	1.6	10.2	9.0	14.1	20.7	24.6	19.6	11.5	13.4	7.5	-1.4
Hongrie	2013	-1.0	4.4	11.9	10.6	11.9	24.7	18.7	19.4	13.4	6.5	0.4	3.1
Hongrie	2014	2.3	-2.5	11.5	5.7	17.5	16.5	21.7	20.2	10.1	6.5	0.2	1.3
Hongrie	2015	-2.4	6.0	11.2	10.8	12.5	22.5	29.8	18.4	19.9	10.9	6.6	1.1
Hongrie	2016	4.0	3.2	7.8	7.4	15.7	24.2	19.3	21.9	14.0	6.9	3.5	-4.7
Hongrie	2017	1.4	1.9	8.1	14.8	16.8	16.9	20.7	28.3	15.0	10.8	6.3	3.3
Hongrie	2018	4.3	4.5	10.0	11.1	18.5	22.4	25.0	22.7	19.9	9.8	1.8	-1.0
Hongrie	2019	0.6	4.5	6.2	8.3	10.1	21.1	25.8	26.1	12.0	12.5	2.1	4.7
Hongrie	2020	-2.2	0.5	2.7	5.9	17.7	25.0	23.2	24.5	13.3	7.3	5.8	4.9
Roumanie	1950	2.9	-2.5	4.3	9.8	11.7	18.2	19.5	18.5	11.0	9.1	3.4	1.4
Roumanie	1951	-3.2	-1.5	4.4	13.4	16.7	22.9	24.4	20.7	11.9	14.9	4.1	2.8
Roumanie	1952	-4.3	-2.0	10.4	13.2	16.8	23.2	24.0	26.6	11.7	6.6	4.8	-3.2
Roumanie	1953	-4.8	1.6	3.7	5.7	10.8	21.8	29.4	19.0	12.7	5.4	4.9	-3.2
Roumanie	1954	4.2	1.6	8.8	10.5	12.8	19.6	24.2	22.8	19.5	5.1	2.8	-1.4
Roumanie	1955	-0.4	5.7	5.6	12.1	11.8	16.9	21.7	26.6	10.9	11.2	9.0	0.8
Roumanie	1956	0.3	6.6	5.6	11.9	16.2	19.5	28.1	25.2	10.1	11.3	3.3	1.9
Roumanie	1957	-3.3	-1.1	6.3	7.1	17.2	15.8	19.7	18.7	14.9	7.8	3.3	-4.6
Roumanie	1958	-1.8	2.7	11.9	6.0	12.3	19.6	22.6	27.9	10.1	7.8	6.1	2.4
Roumanie	1959	2.8	2.2	9.3	6.2	13.8	24.5	21.3	19.6	11.3	9.4	8.8	1.7
Roumanie	1960	-4.0	-0.0	2.9	13.9	18.7	21.4	28.2	28.6	19.5	11.3	3.2	4.7
Roumanie	1961	0.8	5.7	10.0	8.5	19.7	23.5	19.7	26.4	11.6	13.0	0.9	-0.3
Roumanie	1962	1.1	2.0	8.0	13.4	12.1	20.5	22.2	23.4	11.8	7.6	8.1	-2.7
Roumanie	1963	0.3	6.0	7.1	11.2	14.3	19.4	18.5	25.6	12.4	6.4	8.5	-3.3
Roumanie	1964	4.3	1.3	4.0	7.8	14.1	22.2	25.5	26.2	19.4	10.6	5.6	1.6
Roumanie	1965	-2.5	0.2	3.6	7.1	19.3	22.2	27.3	29.3	11.2	5.3	5.4	-4.0
Roumanie	1966	-3.9	-1.2	9.9	5.7	17.0	22.4	19.2	26.5	14.7	14.3	6.4	-4.8
Roumanie	1967	-4.7	-2.6	8.5	12.0	12.7	17.4	18.4	26.9	12.8	8.1	8.5	-1.4
Roumanie	1968	-4.1	-1.3	6.2	5.5	19.5	23.8	27.7	22.1	13.4	9.4	6.7	4.2
Roumanie	1969	0.6	2.9	10.7	5.3	16.4	17.2	23.2	22.3	19.7	7.5	4.9	-2.5
Roumanie	1970	-4.1	1.1	7.4	11.6	16.3	23.8	21.4	25.6	11.1	8.1	4.7	-1.5
Roumanie	1971	-2.9	4.3	7.1	13.0	19.3	23.9	25.7	20.7	10.7	6.9	6.3	-1.1
Roumanie	1972	1.8	-1.0	6.9	7.4	12.9	21.0	21.6	26.2	13.1	13.9	3.5	-2.5
Roumanie	1973	4.9	-1.5	6.2	7.6	18.7	17.0	20.6	27.8	19.9	10.0	0.1	-0.5
Roumanie	1974	4.2	2.0	2.4	12.2	16.2	21.9	28.8	19.5	18.0	11.1	2.5	-3.6
Roumanie	1975	-2.3	4.8	11.0	8.9	16.7	23.6	21.8	28.0	18.0	14.8	2.7	-0.5
Roumanie	1976	-1.7	2.1	10.5	11.1	14.0	23.5	18.2	25.5	12.9	13.7	0.0	-0.4
Roumanie	1977	-3.0	4.9	9.9	6.7	10.6	22.8	21.3	28.2	16.6	8.6	9.7	-3.3
Roumanie	1978	-3.7	-2.1	10.2	8.3	12.8	22.7	21.8	24.0	15.2	5.5	0.1	0.4
Roumanie	1979	0.1	-2.3	8.9	6.1	17.4	15.1	26.3	29.2	18.2	13.0	0.6	-1.6
Roumanie	1980	-2.7	3.6	11.1	8.1	13.2	24.2	25.2	24.5	13.9	9.2	5.4	4.2
Roumanie	1981	-1.8	6.6	8.3	6.8	11.0	23.8	23.0	25.2	16.7	8.7	8.5	-3.9
Roumanie	1982	-3.5	5.3	2.1	14.1	18.5	23.0	26.6	18.9	14.7	13.0	2.6	-3.9
Roumanie	1983	1.8	2.7	5.9	10.4	17.1	23.7	23.1	19.7	10.9	7.0	0.8	-0.5
Roumanie	1984	-4.7	-0.3	10.2	7.3	10.4	21.0	23.4	28.5	17.7	6.4	2.0	-2.1
Roumanie	1985	-2.6	2.6	2.1	5.3	17.5	16.5	27.3	27.3	15.9	5.7	2.7	-3.2
Roumanie	1986	1.5	5.3	10.0	9.8	18.8	16.4	29.5	20.5	16.7	8.0	5.6	2.3
Roumanie	1987	2.4	6.2	2.5	6.9	14.1	22.6	22.8	20.4	14.7	9.1	2.0	-4.4
Roumanie	1988	2.4	6.9	2.2	10.5	17.2	23.1	29.3	24.4	14.7	11.3	2.9	-1.3
Roumanie	1989	1.9	-2.8	7.0	7.0	15.0	23.3	29.5	20.7	15.7	9.0	1.3	4.4
Roumanie	1990	3.5	-1.9	3.2	7.1	12.4	21.1	25.6	24.5	16.4	13.3	2.0	0.3
Roumanie	1991	-3.8	1.7	9.7	6.8	12.9	22.4	29.4	29.1	13.3	8.9	1.2	-3.0
Roumanie	1992	4.1	6.1	8.5	8.3	11.7	18.0	29.1	25.3	11.3	6.2	0.9	-1.7
Roumanie	1993	0.9	4.7	2.2	12.1	12.7	22.6	28.7	27.8	15.7	7.8	6.5	-0.8
Roumanie	1994	1.4	3.4	6.0	6.7	17.3	24.1	20.4	20.2	12.8	5.3	1.4	-0.5
Roumanie	1995	-3.1	1.8	6.5	8.0	10.5	22.0	21.3	26.1	12.7	14.3	9.9	-1.3
Roumanie	1996	2.2	4.9	11.6	10.3	16.3	21.8	22.5	21.1	12.7	12.8	7.0	-0.2
Roumanie	1997	0.2	-1.2	3.7	7.8	10.4	17.8	27.0	22.8	19.9	8.6	0.3	-1.6
Roumanie	1998	-1.8	4.4	7.5	13.3	18.6	20.1	23.7	19.8	16.0	8.8	8.5	-2.8
Roumanie	1999	2.5	0.3	10.8	10.8	15.3	21.3	25.2	20.0	15.5	8.8	3.8	3.5
Roumanie	2000	-4.3	5.1	8.4	8.3	10.7	19.3	26.6	25.2	11.9	5.7	9.1	3.3
Roumanie	2001	1.3	4.4	7.7	12.3	11.2	24.5	23.8	23.7	12.1	8.3	9.8	-4.1
Roumanie	2002	2.7	3.5	6.6	14.1	19.1	22.7	24.9	25.2	18.1	8.6	8.2	-1.8
Roumanie	2003	-0.3	-0.8	5.7	10.7	18.7	19.4	22.5	24.6	12.4	7.4	4.2	1.0
Roumanie	2004	0.9	0.7	8.9	14.1	16.3	19.2	25.7	29.6	16.6	12.7	5.7	-0.6
Roumanie	2005	1.0	0.3	10.3	10.0	15.3	22.1	29.4	22.4	10.5	9.1	1.9	4.0
Roumanie	2006	-4.9	3.4	11.6	8.8	19.2	20.8	21.8	26.0	13.8	12.6	7.9	-2.3
Roumanie	2007	4.6	-1.9	4.2	6.7	10.9	23.1	25.7	23.7	11.3	8.5	9.4	-0.1
Roumanie	2008	3.2	2.3	9.0	10.6	15.5	18.6	29.7	22.4	14.8	7.7	0.5	-0.3
Roumanie	2009	1.4	5.0	3.6	9.1	11.2	20.5	23.3	18.9	13.5	13.7	0.3	1.7
Roumanie	2010	3.8	3.8	7.7	5.2	13.4	15.7	20.2	24.7	16.7	10.3	8.7	-1.0
Roumanie	2011	-1.2	-1.5	4.2	13.8	19.8	18.9	18.3	23.2	11.7	6.7	3.9	-3.4
Roumanie	2012	-3.8	6.2	3.3	9.8	13.6	22.1	29.1	29.7	19.7	14.4	4.0	1.7
Roumanie	2013	3.3	2.6	10.6	7.0	13.7	21.8	25.5	27.4	11.1	10.4	9.4	-4.3
Roumanie	2014	-4.4	1.6	8.2	6.2	15.8	19.2	27.7	25.1	14.0	7.0	5.5	-2.1
Roumanie	2015	0.8	3.6	3.9	7.3	15.9	22.9	28.3	18.9	17.9	6.3	0.5	-4.5
Roumanie	2016	2.3	4.9	7.5	7.8	17.9	19.5	18.7	23.6	12.4	5.1	1.4	-4.2
Roumanie	2017	-4.8	1.9	2.2	8.1	13.9	19.6	18.6	21.9	15.0	6.8	8.9	1.9
Roumanie	2018	0.8	4.3	12.0	10.1	13.3	16.2	29.4	24.1	12.6	7.5	6.0	-1.2
Roumanie	2019	3.2	4.0	6.5	8.3	16.0	19.0	20.4	26.8	12.1	12.7	9.6	2.3
Roumanie	2020	1.1	5.9	11.0	7.0	12.1	23.8	21.4	22.5	11.2	11.6	8.4	3.1
Bulgarie	1950	-3.3	4.2	7.4	5.3	14.9	16.3	23.6	19.5	14.1	7.2	8.7	-1.0
Bulgarie	1951	-3.3	6.9	5.0	8.3	18.2	18.0	29.4	19.5	16.9	12.9	4.3	4.1
Bulgarie	1952	1.1	1.3	5.8	12.8	16.7	18.3	21.6	28.6	13.7	9.8	8.1	4.7
Bulgarie	1953	-1.6	-1.8	6.4	9.5	11.4	22.6	18.4	24.6	17.2	13.4	4.7	-3.4
Bulgarie	1954	-4.5	-1.1	9.6	6.9	17.9	20.4	24.7	29.6	17.1	11.6	4.6	3.0
Bulgarie	1955	-3.1	-1.9	3.9	9.0	10.0	20.8	28.8	24.3	10.1	13.9	4.0	3.4
Bulgarie	1956	-1.6	-1.9	4.5	5.0	18.2	21.2	26.2	19.0	14.2	7.2	3.2	-4.0
Bulgarie	1957	2.9	0.8	8.5	5.9	11.8	16.1	20.3	20.6	11.7	6.6	5.8	3.8
Bulgarie	1958	-3.8	-0.4	6.3	6.3	12.0	16.9	21.6	26.4	11.6	8.1	4.2	-2.7
Bulgarie	1959	-0.9	1.0	8.7	12.9	14.5	16.7	18.8	24.1	11.2	13.3	3.8	-1.2
Bulgarie	1960	-4.4	5.8	7.8	6.6	19.3	24.7	22.1	18.4	15.5	9.8	7.8	0.8
Bulgarie	1961	-2.5	0.8	6.8	6.8	19.1	19.9	25.8	29.8	15.5	12.8	9.7	-3.7
Bulgarie	1962	-1.1	-2.1	8.8	10.3	11.4	24.8	29.5	29.5	15.5	11.1	3.5	5.0
Bulgarie	1963	-1.7	-0.0	2.8	6.4	13.2	24.3	25.8	20.1	12.1	5.1	0.7	1.8
Bulgarie	1964	3.5	5.8	8.3	8.1	19.1	17.1	24.7	20.9	12.9	5.1	8.5	-3.8
Bulgarie	1965	-3.6	-2.0	10.4	8.9	17.6	22.9	28.4	27.3	14.0	9.1	9.7	-0.7
Bulgarie	1966	2.8	3.7	6.6	8.6	16.4	15.8	22.4	22.7	18.5	11.4	9.1	3.4
Bulgarie	1967	-1.1	2.4	9.9	5.7	19.4	23.9	27.9	27.2	15.4	12.1	1.2	3.9
Bulgarie	1968	-1.9	1.1	9.6	7.3	12.1	19.2	23.0	24.8	11.7	10.2	9.0	-3.3
Bulgarie	1969	1.5	5.0	11.3	7.2	19.2	22.3	27.7	18.1	19.3	7.2	4.8	-4.3
Bulgarie	1970	1.0	0.5	10.8	7.2	17.4	22.8	24.1	27.6	10.3	12.5	2.6	4.2
Bulgarie	1971	1.8	-0.8	5.5	9.2	13.6	24.9	28.3	21.8	13.7	9.8	0.7	3.1
Bulgarie	1972	-3.1	-1.1	5.0	12.4	17.3	24.3	22.0	25.2	17.6	9.5	1.2	4.6
Bulgarie	1973	-3.1	-1.5	8.3	11.1	19.7	23.1	20.3	29.0	14.4	6.8	8.6	1.2
Bulgarie	1974	-4.0	-1.5	8.2	12.2	15.1	23.5	24.6	26.4	10.5	5.1	0.1	3.0
Bulgarie	1975	-2.0	5.1	9.3	14.9	14.3	16.1	28.5	28.6	11.2	5.7	3.8	4.3
Bulgarie	1976	4.1	5.9	7.0	12.5	11.0	18.0	28.0	28.3	15.8	12.3	3.8	-0.1
Bulgarie	1977	-3.4	-0.2	9.0	10.2	18.0	16.8	24.7	22.5	15.0	12.0	8.3	1.7
Bulgarie	1978	2.6	-1.3	9.4	14.7	16.8	19.1	25.5	25.6	16.0	9.2	1.6	0.7
Bulgarie	1979	-2.3	-1.8	11.9	7.0	18.8	21.1	20.0	29.4	11.3	9.5	3.8	-3.5
Bulgarie	1980	-3.3	3.4	8.7	12.9	13.3	22.3	25.4	28.3	14.1	9.1	1.2	3.9
Bulgarie	1981	-4.3	2.2	11.9	12.5	15.9	24.4	18.9	25.9	16.2	5.3	9.1	-0.8
Bulgarie	1982	-0.1	3.7	6.7	10.3	10.1	19.6	19.5	25.3	16.2	6.2	4.6	-3.0
Bulgarie	1983	2.3	-3.0	7.9	8.2	13.5	15.7	20.7	26.6	19.1	12.1	1.7	3.4
Bulgarie	1984	-2.0	-1.9	4.0	10.7	14.6	19.5	20.3	22.4	19.4	12.5	9.1	-3.7
Bulgarie	1985	4.7	-2.8	4.5	10.3	13.4	24.9	21.7	20.6	17.4	6.9	1.4	-4.6
Bulgarie	1986	-4.3	-0.6	10.3	9.1	12.1	18.9	23.9	19.1	16.9	5.5	0.6	1.5
Bulgarie	1987	-2.8	5.4	3.8	12.3	15.0	17.7	29.2	26.9	11.8	10.5	10.0	-2.3
Bulgarie	1988	1.6	-0.5	9.2	10.2	13.5	24.8	21.3	26.4	11.7	14.3	9.7	0.3
Bulgarie	1989	4.0	6.6	3.7	5.3	17.2	19.1	19.0	24.4	14.7	13.3	4.5	0.3
Bulgarie	1990	-1.0	1.3	3.0	7.1	17.5	15.4	25.7	20.5	17.9	11.7	5.1	-3.4
Bulgarie	1991	4.0	5.3	10.0	14.4	10.6	19.4	19.7	18.7	17.3	11.0	0.8	0.9
Bulgarie	1992	-4.9	-2.5	5.9	13.9	11.6	19.0	30.0	21.9	13.3	7.0	2.2	-1.3
Bulgarie	1993	-3.0	5.0	6.2	11.4	16.5	24.7	29.2	21.1	13.4	8.9	8.7	-1.5
Bulgarie	1994	3.7	3.1	6.2	10.7	13.7	24.1	23.4	18.5	12.8	11.0	3.8	3.1
Bulgarie	1995	-1.2	1.8	5.1	5.6	18.9	25.0	27.5	26.6	19.2	7.5	7.8	-2.7
Bulgarie	1996	-2.0	-0.8	5.5	14.1	17.8	17.0	27.3	18.9	12.5	6.9	2.7	3.3
Bulgarie	1997	4.6	-0.9	10.4	11.3	10.6	22.2	23.2	18.9	10.9	7.1	4.4	3.2
Bulgarie	1998	-3.2	-0.0	3.6	5.3	17.6	16.7	29.8	23.6	16.1	8.0	2.1	-1.1
Bulgarie	1999	-0.1	2.4	8.5	12.7	18.2	20.9	22.9	25.8	10.2	5.6	9.9	2.8
Bulgarie	2000	-4.6	0.8	4.8	8.7	16.2	21.8	29.6	30.0	18.8	14.1	0.2	0.2
Bulgarie	2001	4.2	2.0	12.0	13.9	11.3	21.1	23.9	20.2	13.0	12.5	3.0	2.8
Bulgarie	2002	1.3	5.4	11.8	6.3	14.4	15.9	27.9	21.9	10.9	8.1	5.0	-1.4
Bulgarie	2003	-3.7	4.4	10.7	12.4	10.5	23.8	23.4	28.1	19.8	9.9	8.9	1.2
Bulgarie	2004	-3.3	-1.3	11.9	6.8	17.9	15.7	22.4	28.7	16.2	7.6	1.9	2.0
Bulgarie	2005	-4.0	4.8	2.5	13.7	17.4	17.5	27.9	23.2	11.0	11.6	8.2	2.4
Bulgarie	2006	3.3	5.8	3.2	11.2	10.4	16.5	27.4	26.6	12.3	6.2	4.1	-2.5
